V200011a,V202144,V201200,V202064,V202064z,V202637,V201549x,V203000
0.60934615325656,5,3,-1,-3,-1,1,6
0.605653125437992,100,6,-1,-3,-1,1,42
0.731648289787985,20,4,-1,-3,-1,1,24
1.50904144223118,70,5,-1,-3,-1,1,17
0.255328417187767,0,2,-1,-3,-1,6,39
0.444719401099895,0,2,-1,-3,-1,1,17
3.71420739333724,15,4,-1,-3,-1,2,36
0.563599790850312,70,6,-1,-3,-1,1,13
1.18984576541665,0,99,-1,-3,-1,2,26
2.14966292211949,50,4,-1,-3,-1,3,12
0.735422816422366,85,99,-1,-3,-1,4,6
1.56422650337658,0,4,-1,-3,-1,1,34
0.349268658887988,0,4,-1,-3,-1,1,24
1.15957002411226,100,6,-1,-3,-1,1,36
0.782035965911716,100,6,-1,-3,-1,1,48
0.488766705506493,15,4,-1,-3,-1,3,48
0.718044535089334,0,2,-1,-3,-1,1,16
1.49449473190039,40,5,-1,-3,-1,1,48
0.309728198760065,0,3,-1,-3,-1,3,35
1.6972959409727,15,3,-1,-3,-1,1,34
1.49747063361077,100,5,-1,-3,-1,5,38
0.410916195821119,0,3,-1,-3,-1,3,48
0.738092040095541,0,4,-1,-3,-1,1,53
0.48266668199313,0,4,-1,-3,-1,1,33
0.573838037087172,0,2,-1,-3,-1,1,20
0.546193908689025,100,6,-1,-3,-1,1,6
0.333225393164211,25,5,-1,-3,-1,1,17
0.505868825774539,0,2,-1,-3,-1,1,55
1.66549897452867,85,6,-1,-3,-1,-9,35
0.836256537634549,0,1,-1,-3,-1,6,25
0.414887122225222,0,2,-1,-3,-1,1,33
0.379853858326218,100,6,-1,-3,-1,3,6
0.534766705441367,0,1,-1,-3,-1,2,12
1.74518053355887,-6,3,-6,-3,-6,1,17
0.832137562400844,0,2,-1,-3,-1,1,6
0.652439301388639,100,7,-1,-3,-1,1,18
0.866293701336639,50,6,-1,-3,-1,1,6
0.585328646155573,100,6,-1,-3,-1,1,48
1.19648321271498,70,99,-1,-3,-1,1,36
0.877025627826377,15,99,-1,-3,-1,1,18
0.479964755648525,0,4,-1,-3,-1,2,9
0.378320846590424,0,1,-1,-3,-1,1,12
0.416049323660273,20,5,-1,-3,-1,1,12
0.612073318318572,-9,5,-1,-3,-1,3,24
1.21600574517125,-9,4,-1,-3,-1,-9,13
1.07100183912219,70,4,-1,-3,-1,3,42
0.237542846901809,0,2,-1,-3,-1,3,6
0.652013025994642,85,6,-1,-3,-1,1,21
1.26235468334505,85,6,-1,-3,-1,1,27
1.27749985594008,100,6,-1,-3,-1,1,26
1.6530566959576,0,1,-1,-3,-1,1,24
0.844757366806579,15,3,-1,-3,-1,2,17
0.616780787243666,85,6,-1,-3,-1,1,13
1.19913331366113,100,6,-1,-3,-1,1,12
0.754173222404235,40,4,-1,-3,-1,1,24
1.98456689806836,100,6,-1,-3,-1,1,48
1.07569772356007,0,2,-1,-3,-1,1,39
1.000495065805,70,4,-1,-3,-1,1,20
0.388293907960052,100,6,-1,-3,-1,1,18
1.94533472295213,60,4,-1,-3,-1,1,21
0.747605498529506,75,99,-1,-3,-1,1,26
0.442938472069683,0,99,-1,-3,-1,4,48
0.580446014759651,86,6,-1,-3,-1,3,48
0.521681410588181,100,6,-1,-3,-1,1,31
0.414743254666963,0,4,-1,-3,-1,1,12
0.372800489017818,15,3,-1,-3,-1,1,46
0.750448089914864,0,1,-1,-3,-1,1,13
0.566400574143565,100,5,-1,-3,-1,1,26
1.92838908397725,0,2,-1,-3,-1,1,36
0.994206752552709,0,2,-1,-3,-1,1,6
0.69847279036124,15,4,-1,-3,-1,1,48
1.94829922399424,85,6,-1,-3,-1,3,26
0.689566545819251,70,6,-1,-3,-1,1,39
0.430035418997316,50,99,-1,-3,-1,1,29
0.731546948273822,40,4,-1,-3,-1,1,40
0.820568767251858,70,2,-1,-3,-1,1,6
0.581846595670527,0,3,-1,-3,-1,2,22
0.837896403253412,0,4,1,-3,-1,3,12
1.15213038610192,1,2,-1,-3,-1,1,42
1.02309793930001,0,4,-1,-3,-1,2,37
0.621461840449365,60,6,-1,-3,-5,1,29
0.801702157853031,100,7,-1,-3,-1,1,32
2.50251604423002,60,6,-1,-3,-1,1,42
0.663933018147118,0,3,-1,-3,-1,1,26
1.03288826528246,0,4,-1,-3,-1,1,42
2.89083125636356,30,5,-1,-3,-1,3,6
0.364372561101733,15,4,-1,-3,-1,2,26
0.946980348815805,100,6,-1,-3,-1,4,48
0.341803173914285,0,2,-1,-3,-1,6,26
1.42439060233571,-6,99,-6,-3,-6,1,47
0.686585048903752,15,99,-1,-3,-1,1,49
1.28163641372419,-6,6,-6,-3,-6,1,47
2.17377323325873,0,99,-1,-3,-1,2,39
0.327171326734155,70,4,-1,-3,-1,1,17
1.28097600140402,85,5,-1,-3,-1,6,34
1.97415636575848,75,6,-1,-3,-1,3,53
0.868248409961618,0,5,-1,-3,-1,1,6
2.19822561054256,0,1,-1,-3,-1,1,45
1.619667337816,100,7,-1,-3,-1,1,13
1.27881113629685,100,6,-1,-3,-1,1,19
1.22376228841358,95,6,-1,-3,-1,3,12
0.586726308744762,60,6,-1,-3,-1,1,39
0.945141444368174,100,99,-1,-3,-1,3,32
0.711116951485636,100,6,-1,-3,-1,1,4
0.624714859220098,70,6,-1,-3,-1,1,47
0.624714859220098,85,6,-1,-3,-1,1,48
3.74946305103604,0,4,-1,-3,-1,1,42
0.57429699876607,-6,6,-6,-3,-6,1,20
3.38553237324319,0,99,-1,-3,-1,1,25
0.494465913870611,0,1,-1,-3,-1,6,36
0.553907250859617,0,2,-1,-3,-1,3,12
0.823177540866006,100,7,-1,-3,-1,5,13
0.623677332810059,100,6,-1,-3,-1,1,17
0.885702473316844,45,2,-1,-3,-1,1,6
0.951266049694887,100,6,-1,-3,-1,1,5
0.693084183102154,100,7,-1,-3,-1,1,39
0.527433004977883,0,99,-1,-3,-1,3,6
0.620622751470008,0,3,-1,-3,-1,1,4
0.575342214674729,0,2,-1,-3,-1,1,25
0.957222897360007,-6,4,-6,-3,-6,1,22
0.826545601186705,0,2,-1,-3,-1,2,32
0.899723373341682,0,6,-1,-3,-1,1,28
1.63588895024969,0,4,-1,-3,-1,3,48
0.388596839018715,0,2,-1,-3,-1,1,48
0.761200086762732,0,3,-1,-3,-1,2,17
0.314761659342255,0,2,-1,-3,-1,1,55
0.417254541821983,0,2,-1,-3,-1,1,17
0.489560199841499,0,3,-1,-3,-1,1,30
0.551656793918717,50,99,-1,-3,-1,-9,13
1.05510655052873,-6,6,-6,-3,-6,1,22
1.92376926819403,85,99,-1,-3,-1,1,4
1.20898485194262,0,3,-1,-3,-1,1,51
0.784221576932501,70,6,-1,-3,-1,1,42
0.763207105172103,0,2,-1,-3,-1,1,53
0.459311053107764,100,6,-1,-3,-1,1,6
0.640029071823041,85,6,-1,-3,-1,1,49
0.52819990061254,15,4,-1,-3,-1,1,49
1.26287596924632,0,1,-1,-3,-1,2,45
0.782171978607234,0,1,-1,-3,-1,1,11
3.93073520462655,0,4,-1,-3,-1,3,6
1.07498368371645,100,7,-1,-3,-1,1,48
2.86046335513157,50,4,-1,-3,-1,1,48
0.675511490917535,20,3,-1,-3,-1,3,35
0.601524098175524,0,4,-1,-3,-1,3,17
1.49279290300374,100,5,-1,-3,-1,1,34
0.576327744149855,15,6,-1,-3,-1,1,18
0.645195189934816,0,3,-1,-3,-1,1,1
0.707797087060571,100,7,-1,-3,-1,1,45
1.13303936296189,70,99,-1,-3,-1,1,47
0.644870946322284,15,3,-1,-3,-1,1,26
0.322811743464485,-9,3,-1,-3,-1,1,26
0.570006343555947,100,6,-1,-3,-1,1,39
0.554138349337556,100,6,-1,-3,-1,1,13
0.708758473831305,0,4,-1,-3,-1,1,6
0.939801829764938,50,99,-1,-3,-1,1,12
0.683170749190296,0,5,-1,-3,-1,1,23
1.73050210777309,0,1,-1,-3,-1,1,36
0.404814402666359,85,99,-1,-3,-1,1,18
0.991231559697852,70,4,-1,-3,-1,4,36
2.51895976696421,100,5,-1,-3,-1,1,39
1.99252349230554,0,1,-1,-3,-1,1,48
0.549671485380176,0,2,-1,-3,-1,1,27
1.32423658291956,85,4,-1,-3,-1,1,47
0.757128187450446,40,3,-1,-3,-1,1,22
1.62029944852902,100,3,-1,-3,-1,1,40
1.8348448587904,0,99,-1,-3,-1,1,45
0.761733449077693,-6,4,-6,-3,-6,1,47
0.426715095696279,-6,99,-6,-3,-6,1,40
1.36110146417791,100,6,-1,-3,-1,1,6
1.01645154397504,0,2,-1,-3,-1,1,26
0.454200055249309,0,2,-1,-3,-1,2,12
0.813586659471707,85,5,-1,-3,-1,3,24
0.600476611835976,0,3,-1,-3,-1,1,37
1.42465693013228,0,5,-1,-3,-1,1,17
0.709198332412816,15,3,-1,-3,-1,5,39
1.88424274782642,60,99,-1,-3,-1,1,49
1.37514800720218,85,4,-1,-3,-1,1,37
0.377260889552124,85,6,-1,-3,-1,1,6
0.597028840013757,60,4,-1,-3,-1,1,50
0.915825196086912,0,2,-1,-3,-1,1,21
0.729286651845339,50,99,-1,-3,-1,1,12
1.04502887975703,0,99,-1,-3,-1,6,27
1.32258108522821,40,6,-1,-3,-1,1,16
0.679514048405711,0,4,-1,-3,-1,4,12
0.843217887640045,0,1,-1,-3,-1,1,11
0.757991207025072,0,4,-1,-3,-1,1,20
0.709587981634333,90,5,-1,-3,-1,1,25
1.22208900959406,0,2,-1,-3,-1,1,53
0.487996110631375,0,1,-1,-3,-1,1,37
0.595279467423761,0,3,-1,-3,-1,1,55
1.61519076009347,0,3,-1,-3,-1,1,8
0.373131414717515,-9,99,-1,-3,-1,2,37
0.533926871816878,0,4,-1,-3,-1,1,26
1.0493272093795,0,2,-1,-3,-1,1,40
0.671505017607625,0,2,-1,-3,-1,1,55
1.39860931931281,50,4,-1,-3,-1,1,46
0.365189325148617,5,2,-1,-3,-1,1,26
0.98701613549216,15,4,-1,-3,-1,1,47
1.1209820882872,100,7,-1,-3,-1,1,48
1.67765285407696,0,4,-1,-3,-1,1,41
1.44025787943937,0,99,-1,-3,-1,3,53
0.392784432227009,100,99,-1,-3,-1,1,21
0.652439301388639,100,7,-1,-3,-1,1,45
6.18850104059793,0,2,-1,-3,-1,2,13
2.48972954468079,100,6,-1,-3,-1,3,4
0.716748149928931,0,2,-1,-3,-1,1,29
1.39710664729296,0,1,-1,-3,-1,1,19
0.580158785518108,0,1,-1,-3,-1,1,6
1.51687848619745,85,6,-1,-3,-1,1,13
0.613617942927469,70,99,-1,-3,-1,1,27
1.34065320651332,85,6,-1,-3,-1,1,37
0.54402464465835,0,1,-1,-3,-1,1,41
1.088640033468,85,7,-1,-3,-1,1,13
0.916145765008134,0,3,-1,-3,-1,1,26
3.57533037104244,0,2,-1,-3,-1,1,20
0.691428075054282,0,2,-1,-3,-1,6,26
1.17816085331427,100,7,-1,-3,-1,1,37
1.57492987600843,-6,99,-6,-3,-6,1,5
1.64032761021653,0,1,-1,-3,-1,5,6
0.530880432308641,70,6,-1,-3,-1,1,8
1.85229897265496,-6,99,-6,-3,-6,2,36
1.54973273960116,100,7,-1,-3,-1,1,51
1.15172328783392,0,2,-1,-3,-1,1,29
0.736204057977136,85,6,-1,-3,-1,1,48
3.91720010114197,40,6,4,-3,-1,1,49
3.49357257222561,-6,6,-6,-3,-6,1,28
0.38209922245618,0,2,-1,-3,-1,1,51
0.964480311046786,100,5,-1,-3,-1,1,23
0.407713183413904,60,5,-1,-3,-1,1,17
0.603118810284004,0,2,-1,-3,-1,1,37
0.711218489433456,-7,2,-7,-3,-7,4,17
0.749304262868054,40,3,-1,-3,-1,1,53
2.51041824859122,0,2,-1,-3,-1,1,12
0.792553072773399,40,4,-1,-3,-1,1,51
0.63858167888305,0,3,-1,-3,-1,1,8
0.620986101877827,100,6,2,-3,-1,1,42
1.69240475684919,54,6,-1,-3,-1,1,40
0.333225393164211,85,99,-1,-3,-1,1,26
0.710369002782387,0,2,-1,-3,-1,1,17
0.586619700763757,0,3,-1,-3,-1,1,42
2.04097804931617,-6,4,-6,-3,-6,3,48
0.840670593424926,15,4,-1,-3,-1,5,45
1.19442125296215,-6,99,-6,-3,-6,1,6
0.808608069184483,100,6,-1,-3,-1,1,13
1.69542219828543,0,4,-1,-3,-1,3,13
0.238985223050076,-9,2,-1,-3,-1,1,33
0.695617170360653,100,99,-1,-3,-1,1,42
0.629560965860975,0,4,-1,-3,-1,1,48
0.337578083934159,0,2,-1,-3,-1,1,53
0.630305297927394,0,1,-1,-3,-1,1,36
0.912662818865998,0,3,-1,-3,-1,1,47
1.75981152225986,0,4,-1,-3,-1,3,51
0.415313045792238,85,7,-1,-3,-1,1,47
2.08717275125297,30,99,-1,-3,-1,1,6
0.453046070481539,80,7,-1,-3,-1,1,6
0.314266096273189,50,4,-1,-3,-1,2,17
0.32064969171296,40,99,-1,-3,-1,1,48
1.16334531447118,0,5,-1,-3,-1,1,48
1.28563164634294,50,4,-1,-3,-1,2,48
0.392467357273079,15,5,-1,-3,-1,1,6
0.203600312799135,0,5,-1,-3,-1,3,48
0.594952531323376,70,5,-1,-3,-1,1,37
1.26897632827318,60,6,-1,-3,-1,1,12
0.407623157273461,0,3,-1,-3,-1,1,48
0.532235204506105,0,4,-1,-3,-1,1,39
0.426855464981807,100,6,-1,-3,-1,1,40
1.62542795241921,60,5,-1,-3,-1,1,16
0.43760232635379,70,4,-1,-3,-1,1,48
1.27910436760143,70,4,-1,-3,-1,1,34
1.36798757315878,0,3,-1,-3,-1,1,42
0.646472090369805,85,5,-1,-3,-1,1,18
0.526808130347119,15,5,-1,-3,-1,1,12
0.627404295181289,75,7,-1,-3,-1,1,12
0.702508156532921,0,2,-1,-3,-1,2,11
0.700968689882248,100,4,-1,-3,-1,1,39
0.803782693820277,0,3,-1,-3,-1,1,33
1.18883221907895,0,2,-1,-3,-1,1,21
0.821910700082006,0,4,-1,-3,-1,1,53
0.41759501923511,0,4,-1,-3,-1,1,36
1.67912326795694,-6,99,-6,-3,-6,2,51
0.487010038436174,60,5,-1,-3,-1,1,17
3.13511843807597,50,6,-1,-3,-1,1,48
0.331548513041357,0,1,-1,-3,-1,1,25
4.78552510214324,60,6,-1,-3,-1,1,38
0.680430738056711,0,2,-1,-3,-1,1,27
0.401517765674477,0,4,-1,-3,-1,1,26
0.487436270762398,100,6,-1,-3,-1,1,17
0.736649049063796,70,6,-1,-3,-1,1,21
0.865477680105119,0,2,-1,-3,-1,1,25
1.08947494045402,0,3,-1,-3,-1,1,42
0.712529901672162,5,4,-1,-3,-1,1,55
2.4842241208045,-6,99,-6,-3,-6,1,8
0.906013061931186,100,6,-1,-3,-1,4,6
1.2420482817765,50,2,-1,-3,-1,3,48
2.5451758481162,100,4,-1,-3,-1,2,48
0.702433881345003,40,4,-1,-3,-1,3,6
1.03079201390149,0,2,-1,-3,-1,1,20
0.624652813719922,0,3,-1,-3,-1,1,47
0.657555345369527,60,6,-1,-3,-1,1,42
0.591759066734066,50,4,-1,-3,-1,1,34
0.651399694747314,0,3,-1,-3,-1,1,53
1.14319082239455,0,3,-1,-3,-1,3,49
2.17333383820979,0,2,-1,-3,-1,1,8
1.5346692900966,65,99,-1,-3,-1,1,12
0.384152907487603,100,7,-1,-3,-1,1,37
1.60311845401737,0,1,-1,-3,-5,1,21
1.94641148904702,50,99,-1,-3,-1,3,12
0.459731407289392,-6,6,-6,-3,-6,1,26
1.49895205072464,85,6,-1,-3,-1,1,16
0.713427964148438,-6,6,-6,-3,-6,1,22
0.755218748125093,0,3,-1,-3,-1,1,26
0.826192303311005,0,3,-1,-3,-1,1,6
0.737260568587234,-9,2,-1,-3,-1,2,37
0.879156865642736,60,4,-1,-3,-1,1,26
0.418520290813787,0,6,-1,-3,-1,1,29
1.46422907334369,100,99,-1,-3,-1,1,34
0.723095618810041,80,99,-1,-3,-1,1,36
1.87124594456569,70,7,-1,-3,-1,2,48
1.26220787915667,100,4,-1,-3,-1,1,48
1.69660075246642,70,4,-1,-3,-1,3,40
0.342469652024383,15,4,-1,-3,-1,1,27
1.39034679770841,0,4,-1,-3,-1,2,26
1.29809614489866,85,5,-1,-3,-1,1,4
3.09376964945435,50,2,-1,-3,-1,2,17
2.57236004577547,0,99,1,-3,-1,3,8
1.28031257779079,0,2,-1,-3,-1,1,37
1.34491325486546,85,4,-1,-3,-1,1,37
0.790663121798269,0,5,-1,-3,-1,1,22
0.855891535000459,0,2,-1,-3,-1,1,42
2.10122988778267,0,2,-1,-3,-1,3,48
0.34952070350003,0,2,-1,-3,-1,1,6
1.30362542882741,30,4,-1,-3,-1,1,29
0.746259322169221,85,99,-1,-3,-1,1,48
1.52761154669031,100,99,-1,-3,-1,-9,51
1.49282444596483,0,4,-1,-3,-1,-9,55
0.910585457865649,-6,6,-6,-3,-6,1,42
0.672835225096758,0,3,-1,-3,-1,1,17
0.845785999580822,0,5,-1,-3,-1,1,48
2.7101524390157,100,5,-1,-3,-1,1,37
0.374416509898327,0,3,-1,-3,-1,1,20
1.09782464841313,0,4,-1,-3,-1,5,45
0.781733255732609,0,4,-1,-3,-1,2,4
0.793556132494227,-9,4,-1,-3,-1,1,53
0.273603260629969,70,4,-1,-3,-1,1,47
0.571893841777279,0,4,-1,-3,-1,2,24
1.72162466357847,16,5,-1,-3,-1,3,35
0.520839202051323,0,4,-1,-3,-1,1,24
0.80053365231873,100,99,-1,-3,-1,3,40
1.66374003035849,90,5,-1,-3,-1,1,23
0.796805166612889,80,7,-1,-3,-1,1,22
2.40790938241636,-6,99,-6,-3,-6,1,47
1.31012184000265,70,6,-1,-3,-1,1,26
2.49925255369182,70,5,-1,-3,-1,1,39
0.820001131058518,0,3,-1,-3,-1,3,40
1.68450760487406,100,6,-1,-3,-1,1,6
0.615355264991825,60,6,2,-3,-1,1,32
0.393954365586327,0,99,-1,-3,-1,1,39
0.656863896629175,15,3,-1,-3,-1,1,31
0.389516248039681,60,5,-1,-3,-1,1,37
0.546175456987106,85,6,-1,-3,-1,1,45
1.08488896025747,70,6,-1,-3,-1,1,47
0.532365872599324,60,6,-1,-3,-1,1,42
1.61635498461075,0,4,-1,-3,-1,1,42
0.691052957115222,0,2,-1,-3,-1,1,12
0.397786584027933,-7,2,-7,-3,-7,1,6
0.841999184742506,60,5,-1,-3,-1,1,39
0.829736548961913,0,2,-1,-3,-1,1,19
0.681830258621903,0,4,-1,-3,-1,1,12
0.763284030672008,100,6,-1,-3,-1,1,16
3.45921867419629,100,99,2,-3,-1,1,42
0.740325919352315,0,3,-1,-3,-1,1,54
2.13632331333275,100,99,-1,-3,-1,1,36
1.04385616284545,0,99,-1,-3,-1,2,45
0.583237083558975,100,99,-1,-3,-1,3,6
0.970956221322107,0,2,-1,-3,-1,1,35
1.70942666708954,15,99,-1,-3,-1,2,45
0.354796599891616,95,6,-1,-3,-1,1,24
0.785366049628041,0,99,-1,-3,-1,3,12
1.17344456360725,0,2,-1,-3,-1,1,24
1.38685004812122,100,6,-1,-3,-1,1,17
0.770844209293256,-6,5,-6,-3,-6,1,39
0.347212160021351,60,6,-1,-3,-1,1,34
0.633491789475995,70,7,-1,-3,-1,1,18
0.571627875357963,-6,7,-6,-3,-6,3,29
0.337044936542985,85,6,-1,-3,-1,1,35
0.636816768514851,60,99,-1,-3,-1,2,48
1.00585330872989,0,99,-1,-3,-1,2,48
0.596754610887733,0,2,-1,-3,-1,1,6
0.652178079524652,30,4,-1,-3,-1,1,6
0.923648723579867,0,3,-1,-3,-1,1,25
1.19925169281732,35,3,-1,-3,-1,1,42
2.01799170825902,0,1,-1,-3,-1,1,53
0.677482354791717,0,4,-1,-3,-1,2,13
0.440283774213574,98,7,-1,-3,-1,4,27
1.33962848237168,0,3,-1,-3,-1,3,36
0.754518139073934,85,6,-1,-3,-1,1,12
1.20423645073134,100,7,-1,-3,-1,1,54
0.46109374493034,85,4,-1,-3,-1,1,36
0.56820083336725,85,6,-1,-3,-1,1,39
1.17840504265808,-6,6,-6,-3,-6,3,48
0.754855463693476,100,7,-1,-3,-1,1,54
2.04487741789818,30,99,-1,-3,-1,1,47
0.39974686031124,0,2,-1,-3,-1,3,29
0.874184223120889,100,6,-1,-3,-1,-9,27
0.897197828265091,85,6,-1,-3,-1,1,36
1.5137904809549,100,6,-1,-3,-1,1,39
1.00670443554136,0,3,-1,-3,-1,1,32
0.367938920207821,85,4,-1,-3,-1,1,6
0.688148172830498,0,4,-1,-3,-1,4,15
0.652657052067816,-6,4,-6,-3,-6,4,34
0.798624786795772,0,1,-1,-3,-1,3,6
0.997981193628412,0,2,-1,-3,-1,3,34
0.586478882706061,0,2,-1,-3,-1,1,48
0.653252572105334,100,6,-1,-3,-1,1,47
0.781620882040782,60,4,-1,-3,-1,1,12
1.44329960397534,0,4,-1,-3,-1,3,34
1.03926099395989,85,2,-1,-3,-1,3,48
0.755534954133403,40,6,-1,-3,-5,1,20
0.867854926149579,0,2,-1,-3,-1,1,12
1.66521449102953,0,4,-1,-3,-1,1,27
0.321580814801767,100,7,-1,-3,-1,3,39
0.356934196774602,0,3,-1,-3,-1,1,39
0.579054908989311,0,3,-1,-3,-1,1,40
0.714802333471873,0,2,-1,-3,-1,1,17
0.993407571410725,85,99,-1,-3,-1,1,45
0.690582677703112,0,6,-1,-3,-1,3,48
0.390823171995733,30,6,-1,-3,-1,1,12
0.618289697500211,0,3,-1,-3,-1,1,48
0.653578565775384,0,3,-1,-3,-1,1,39
0.828321664897338,60,6,-1,-3,-1,1,39
0.547687509656234,-6,6,-6,-3,-6,1,13
0.735149537986071,0,4,-1,-3,-1,3,48
0.342112038335663,0,3,-1,-3,-1,1,29
0.344333652177498,100,6,-1,-3,-1,1,29
0.670393100689032,70,5,-1,-3,-1,1,47
1.09065063111575,0,1,-1,-3,-1,5,16
0.957854574225037,70,99,-1,-3,-1,1,34
0.643239275030681,0,2,-1,-3,-1,1,25
0.676644863390647,100,6,-1,-3,-1,1,37
0.759688699242045,85,99,-1,-3,-1,1,31
0.757254711810621,70,6,-1,-3,-1,1,13
1.39044261251887,0,7,-1,-3,-1,2,13
0.479759374916798,30,99,-1,-3,-1,1,36
1.48033580215156,0,4,-1,-3,-1,1,6
1.96240430257325,-9,6,4,-3,-1,1,36
3.09899038556266,15,99,-1,-3,-1,5,6
0.643064367058434,0,5,-1,-3,-1,1,25
0.387928024737237,100,6,-1,-3,-1,1,12
0.57685589586481,99,6,-1,-3,-1,1,26
0.793556132494227,70,2,-1,-3,-1,3,6
0.348676755731959,30,4,-1,-3,-1,1,1
0.680724761776423,100,7,-1,-3,-1,6,51
0.723541298686325,-6,4,-6,-3,-6,5,27
1.52544488969095,70,5,-1,-3,-1,1,13
0.638735215043492,40,4,-1,-3,-1,1,51
0.792804435939728,0,5,-1,-3,-1,3,48
1.6924631166368,100,99,-1,-3,-1,1,37
0.6960702845537,0,2,-1,-3,-1,4,8
1.26358745281909,-6,2,-6,-3,-6,1,34
0.577771384339288,100,4,-1,-3,-1,3,48
0.560035402266531,85,5,-1,-3,-1,1,18
0.748481484425334,15,5,-1,-3,-1,1,39
0.628308789203829,0,2,-1,-3,-1,1,42
2.10918272351737,60,6,-1,-3,-1,1,53
1.23247409308207,15,2,-1,-3,-1,1,47
0.307765179060423,100,7,-1,-3,-1,1,36
0.822080236933479,10,2,-1,-3,-1,1,16
0.750229658075558,85,99,-1,-3,-1,1,16
0.675781647281167,40,5,-1,-3,-1,1,17
1.85304282058839,20,3,-1,-3,-1,1,17
1.6484458107119,60,6,-1,-3,-1,1,39
0.978721242314836,85,6,-1,-3,-1,1,9
0.435782543150944,0,3,4,-3,-1,1,38
0.842618523144978,0,3,-1,-3,-1,4,6
1.48592111939379,85,7,-1,-3,-1,1,6
2.4780637400118,60,4,-1,-3,-1,1,42
0.517495381301137,60,99,-1,-3,-1,4,39
1.52257974451186,0,99,-1,-3,-5,1,23
1.10831092807462,70,1,-1,-3,-1,6,37
0.562702769183602,0,2,-1,-3,-1,1,50
0.241755713721868,0,6,-1,-3,-1,3,35
0.901120076042165,75,3,-1,-3,-1,4,15
0.697255197128899,60,99,-1,-3,-1,1,12
0.766992653517312,40,5,-1,-3,-1,3,17
1.21511614315765,68,6,-1,-3,-1,1,12
0.416896803573077,0,1,-1,-3,-1,1,42
1.30106047248739,15,4,-1,-3,-1,1,40
0.563800069190649,15,3,-1,-3,-1,1,19
0.719757450983384,0,2,-1,-3,-1,1,17
2.91766404182053,95,99,-1,-3,-1,4,27
3.50905200720933,100,6,-1,-3,-1,1,16
1.13084676708118,0,3,-1,-3,-1,1,26
1.30901572786002,-6,4,-6,-3,-6,4,53
3.36696154408657,0,4,-1,-3,-1,2,29
1.38457746123414,30,5,-1,-3,-1,6,37
0.54940758904259,0,4,-1,-3,-1,1,26
1.31410006308164,100,4,-1,-3,-1,1,6
0.702952262355442,70,7,-1,-3,-1,1,36
0.643082439664896,85,6,-1,-3,-1,1,12
0.625641829493607,30,3,-1,-3,-1,1,42
1.55883237335722,0,4,-1,-3,-1,-9,53
1.65663037142645,0,4,-1,-3,-1,1,48
1.54397732237663,0,3,-1,-3,-1,1,20
1.45487735772381,70,4,4,-3,-1,1,12
0.683182752326178,0,2,-1,-3,-1,1,4
0.453300564748848,0,3,-1,-3,-1,6,24
0.748630629514198,60,99,-1,-3,-1,1,1
0.730533310128657,0,3,-1,-3,-1,1,41
2.58472087768724,85,5,-1,-3,-1,1,36
0.70582888282755,100,6,-1,-3,-1,1,8
0.723971760688576,0,2,-1,-3,-1,1,25
0.818879697398979,0,2,-1,-3,-1,1,48
0.505099065202376,15,5,-1,-3,-1,1,21
2.01043053715288,15,99,-1,-3,-1,2,28
1.12832918729221,0,4,-1,-3,-1,3,40
0.412504844500316,100,6,-1,-3,-1,1,29
0.54020153777295,1,4,-1,-3,-1,5,17
0.457458197694954,0,4,-1,-3,-1,2,17
1.25110388457823,30,3,-1,-3,-5,1,16
0.668251157233421,0,3,-1,-3,-1,1,13
0.880412024747608,100,7,-1,-3,-1,1,28
1.06148606224915,100,4,-1,-3,-1,1,18
0.573631490354546,30,6,-1,-3,-1,1,8
0.369698888794677,15,6,-1,-3,-1,1,6
0.414387381216985,-9,4,-1,-3,-1,1,35
0.54328443392496,0,2,-1,-3,-1,1,12
1.53249259725938,75,5,-1,-3,-1,4,13
1.11626667779434,85,6,-1,-3,-1,1,39
0.694262611024961,0,2,-1,-3,-1,1,8
0.675597098041593,-6,2,-6,-3,-6,1,4
0.891782400276956,100,99,-1,-3,-1,1,51
1.55895868123537,100,99,-1,-3,-1,1,13
2.3199340764523,-6,4,-6,-3,-6,1,47
1.95053037283526,0,2,-1,-3,-1,6,6
0.633928035694952,100,99,-1,-3,-1,1,36
0.476518408719422,0,1,-1,-3,-1,2,47
0.288188137210281,0,2,-1,-3,-1,1,31
0.698552859809152,0,3,-1,-3,-1,1,13
2.46440152545292,0,4,-1,-3,-1,2,28
0.691825907295572,0,4,-1,-3,-1,3,4
0.296702610696682,0,7,-1,-3,-1,1,13
1.35327859467438,0,99,-1,-3,-1,1,49
1.16732028155215,0,4,-1,-3,-1,1,27
0.448762613488066,60,4,-1,-3,-1,3,48
3.57468695170206,15,4,-1,-3,-1,2,22
0.36515860040405,0,2,-1,-3,-1,1,33
0.439334860103129,60,5,-1,-3,-1,1,9
0.693969650972013,0,4,-1,-3,-1,1,12
0.927762128270414,70,4,-1,-3,-1,1,8
0.217999094727116,15,3,-1,-3,-1,1,17
1.68726296211739,50,4,-1,-3,-1,1,53
0.814595574180683,100,7,-1,-3,-1,1,9
0.334720751267245,100,7,-1,-3,-1,1,36
0.522128946791861,0,99,-1,-3,-1,2,18
0.669983705056354,0,2,-1,-3,-1,1,27
1.71104966837872,85,99,-1,-3,-1,4,48
0.410031144532299,15,3,-1,-3,-1,1,17
